日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2025-11-13,15:30:00,600036.SS,43.210,200,多,40.207,8642.000,600.600
2025-11-14,15:30:00,600036.SS,43.250,200,多,40.207,8650.000,608.600
2025-11-17,15:30:00,600036.SS,42.650,200,多,40.207,8530.000,488.600
2025-11-18,15:30:00,600036.SS,42.880,200,多,40.207,8576.000,534.600
2025-11-19,15:30:00,600036.SS,43.220,200,多,40.207,8644.000,602.600
2025-11-20,15:30:00,600036.SS,43.230,200,多,40.207,8646.000,604.600
2025-11-21,15:30:00,600036.SS,43.000,200,多,40.207,8600.000,558.600
2025-11-24,15:30:00,600036.SS,42.630,200,多,40.207,8526.000,484.600
2025-11-25,15:30:00,600036.SS,43.250,200,多,40.207,8650.000,608.600
2025-11-26,15:30:00,600036.SS,43.250,200,多,40.207,8650.000,608.600
2025-11-27,15:30:00,600036.SS,43.190,200,多,40.207,8638.000,596.600
2025-11-28,15:30:00,600036.SS,42.950,200,多,40.207,8590.000,548.600
2025-12-01,15:30:00,600036.SS,43.440,200,多,40.207,8688.000,646.600
2025-12-02,15:30:00,600036.SS,43.380,200,多,40.207,8676.000,634.600
2025-12-03,15:30:00,600036.SS,43.010,200,多,40.207,8602.000,560.600
2025-12-04,15:30:00,600036.SS,43.220,200,多,40.207,8644.000,602.600
2025-12-05,15:30:00,600036.SS,43.450,200,多,40.207,8690.000,648.600
2025-12-08,15:30:00,600036.SS,43.180,200,多,40.207,8636.000,594.600
2025-12-09,15:30:00,600036.SS,43.040,200,多,40.207,8608.000,566.600
2025-12-10,15:30:00,600036.SS,41.700,200,多,40.207,8340.000,298.600
2025-12-11,15:30:00,600036.SS,41.680,200,多,40.207,8336.000,294.600
2025-12-12,15:30:00,600036.SS,41.740,200,多,40.207,8348.000,306.600
2025-12-15,15:30:00,600036.SS,41.800,200,多,40.207,8360.000,318.600
2025-12-16,15:30:00,600036.SS,41.700,200,多,40.207,8340.000,298.600
2025-12-17,15:30:00,600036.SS,41.520,200,多,40.207,8304.000,262.600
2025-12-18,15:30:00,600036.SS,42.370,200,多,40.207,8474.000,432.600
2025-12-19,15:30:00,600036.SS,41.990,200,多,40.207,8398.000,356.600
2025-12-22,15:30:00,600036.SS,41.770,0,多,0.000,0.000,0.000
2025-12-31,15:30:00,000651.SZ,40.220,200,多,40.247,8044.000,-5.400
